Mod:Item:MetaData, Localized Name
tconstruct:wide_guard:0, Wyvern Draconium Wide Guard
tconstruct:wide_guard:0, Awakened Draconium Wide Guard
tconstruct:wide_guard:0, Chaotic Draconium Wide Guard
tconstruct:wide_guard:0, Psimetal Wide Guard
tconstruct:wide_guard:0, Psigem Wide Guard
tconstruct:wide_guard:0, Ivory Psimetal Wide Guard
tconstruct:wide_guard:0, Ebony Psimetal Wide Guard
tconstruct:wide_guard:0, Dark Matter Wide Guard
tconstruct:wide_guard:0, Red Matter Wide Guard
tconstruct:wide_guard:0, Fluxed Electrum Wide Guard
tconstruct:wide_guard:0, Refined Iron Wide Guard
tconstruct:wide_guard:0, Tungsten Wide Guard
tconstruct:wide_guard:0, Titanium Wide Guard
tconstruct:wide_guard:0, Chrome Wide Guard
tconstruct:wide_guard:0, Advanced Alloy Wide Guard
tconstruct:wide_guard:0, Ruby Wide Guard
tconstruct:wide_guard:0, Sapphire Wide Guard
tconstruct:wide_guard:0, Peridot Wide Guard
tconstruct:wide_guard:0, Yellow Garnet Wide Guard
tconstruct:wide_guard:0, Red Garnet Wide Guard
tconstruct:wide_guard:0, Rubber Wide Guard
tconstruct:wide_guard:0, Certus Quartz Wide Guard
tconstruct:wide_guard:0, Fluix Crystal Wide Guard
tconstruct:wide_guard:0, Alumite Wide Guard
tconstruct:wide_guard:0, Osgloglas Wide Guard
tconstruct:wide_guard:0, Osmiridium Wide Guard
tconstruct:wide_guard:0, Lumium Wide Guard
tconstruct:wide_guard:0, Signalum Wide Guard
tconstruct:wide_guard:0, Platinum Wide Guard
tconstruct:wide_guard:0, Enderium Wide Guard
tconstruct:wide_guard:0, Black Quartz Wide Guard
tconstruct:wide_guard:0, Void Wide Guard
tconstruct:wide_guard:0, Enori Wide Guard
tconstruct:wide_guard:0, Palis Wide Guard
tconstruct:wide_guard:0, Restonia Wide Guard
tconstruct:wide_guard:0, Emeradic Wide Guard
tconstruct:wide_guard:0, Diamatine Wide Guard
tconstruct:wide_guard:0, Psimetal Wide Guard
tconstruct:wide_guard:0, Infinity Wide Guard
tconstruct:wide_guard:0, Desh Wide Guard
tconstruct:wide_guard:0, Certus Quartz Wide Guard
tconstruct:wide_guard:0, Fluix Crystal Wide Guard
tconstruct:wide_guard:0, Mica Wide Guard
tconstruct:wide_guard:0, Litherite Wide Guard
tconstruct:wide_guard:0, Erodium Wide Guard
tconstruct:wide_guard:0, Kyronite Wide Guard
tconstruct:wide_guard:0, Pladium Wide Guard
tconstruct:wide_guard:0, Ionite Wide Guard
tconstruct:wide_guard:0, Aethium Wide Guard
tconstruct:wide_guard:0, Thaumium Wide Guard
tconstruct:wide_guard:0, Starmetal Wide Guard
tconstruct:wide_guard:0, Insanium Wide Guard
tconstruct:wide_guard:0, Air Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Fire Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Water Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Earth Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Order Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Entropy Infused Thaumium Wide Guard
tconstruct:wide_guard:0, Crystalized Wide Guard
tconstruct:wide_guard:0, Mirion Wide Guard
tconstruct:wide_guard:0, Livingwood Wide Guard
tconstruct:wide_guard:0, Elementium Wide Guard
tconstruct:wide_guard:0, Bloodwood Wide Guard
tconstruct:wide_guard:0, Fusewood Wide Guard
tconstruct:wide_guard:0, Ghostwood Wide Guard
tconstruct:wide_guard:0, Darkwood Wide Guard
tconstruct:wide_guard:0, Wyvern Wide Guard
tconstruct:wide_guard:0, Awakened Wide Guard
tconstruct:wide_guard:0, Chaotic Wide Guard
tconstruct:wide_guard:0, Emerald Wide Guard
tconstruct:hand_guard:0, Electrical Hand Guard
tconstruct:hand_guard:0, Energetic Hand Guard
tconstruct:hand_guard:0, Vibrant Hand Guard
tconstruct:hand_guard:0, Red Hand Guard
tconstruct:hand_guard:0, Conductive Hand Guard
tconstruct:hand_guard:0, Pulsating Hand Guard
tconstruct:hand_guard:0, Dark Hand Guard
tconstruct:hand_guard:0, Souled Hand Guard
tconstruct:hand_guard:0, Hand Guard of the End
tconstruct:hand_guard:0, Fake-Iron Hand Guard
tconstruct:hand_guard:0, Steeleaf Hand Guard
tconstruct:hand_guard:0, Fiery Hand Guard
tconstruct:hand_guard:0, Knightly Hand Guard
tconstruct:hand_guard:0, Wooden Hand Guard
tconstruct:hand_guard:0, Stone Hand Guard
tconstruct:hand_guard:0, Flint Hand Guard
tconstruct:hand_guard:0, Cactus Hand Guard
tconstruct:hand_guard:0, Bone Hand Guard
tconstruct:hand_guard:0, Obsidian Hand Guard
tconstruct:hand_guard:0, Prismarine Hand Guard
tconstruct:hand_guard:0, End Hand Guard
tconstruct:hand_guard:0, Paper Hand Guard
tconstruct:hand_guard:0, Sponge Hand Guard
tconstruct:hand_guard:0, Firewood Hand Guard
tconstruct:hand_guard:0, Iron Hand Guard
tconstruct:hand_guard:0, Pig Iron Hand Guard
tconstruct:hand_guard:0, Knightslime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Magma Slime Hand Guard
tconstruct:hand_guard:0, Netherrack Hand Guard
tconstruct:hand_guard:0, Cobalt Hand Guard
tconstruct:hand_guard:0, Ardite Hand Guard
tconstruct:hand_guard:0, Manyullyn Hand Guard
tconstruct:hand_guard:0, Copper Hand Guard
tconstruct:hand_guard:0, Bronze Hand Guard
tconstruct:hand_guard:0, Lead Hand Guard
tconstruct:hand_guard:0, Silver Hand Guard
tconstruct:hand_guard:0, Electrum Hand Guard
tconstruct:hand_guard:0, Steel Hand Guard
tconstruct:hand_guard:0, Magical Wooden Hand Guard
tconstruct:hand_guard:0, Evil Infused Hand Guard
tconstruct:hand_guard:0, Enchanted Hand Guard
tconstruct:hand_guard:0, Demonic Hand Guard
tconstruct:hand_guard:0, Blood Infused Wooden Hand Guard
tconstruct:hand_guard:0, Blood Infused Iron Hand Guard
tconstruct:hand_guard:0, Treated Wood Hand Guard
tconstruct:hand_guard:0, Constantan Hand Guard
tconstruct:hand_guard:0, Prosperity Shard Hand Guard
tconstruct:hand_guard:0, Soulium Hand Guard
tconstruct:hand_guard:0, Base Essence Hand Guard
tconstruct:hand_guard:0, Inferium Hand Guard
tconstruct:hand_guard:0, Prudentium Hand Guard
tconstruct:hand_guard:0, Intermedium Hand Guard
tconstruct:hand_guard:0, Superium Hand Guard
tconstruct:hand_guard:0, Supremium Hand Guard
tconstruct:hand_guard:0, Boron Hand Guard
tconstruct:hand_guard:0, Tough Alloy Hand Guard
tconstruct:hand_guard:0, Hard Carbon Hand Guard
tconstruct:hand_guard:0, Boron Nitride Hand Guard
tconstruct:hand_guard:0, Thorium Hand Guard
tconstruct:hand_guard:0, Uranium Hand Guard
tconstruct:hand_guard:0, Magnesium Hand Guard
tconstruct:hand_guard:0, Chocolate Hand Guard
tconstruct:hand_guard:0, Plastic Hand Guard
tconstruct:hand_guard:0, Pink Slime Hand Guard
tconstruct:hand_guard:0, Reinforced Pink Slime Hand Guard
tconstruct:hand_guard:0, Enderium Hand Guard
tconstruct:hand_guard:0, Platinum Hand Guard
tconstruct:hand_guard:0, Iridium Hand Guard
tconstruct:hand_guard:0, Mithril Hand Guard
tconstruct:hand_guard:0, Signalum Hand Guard
tconstruct:hand_guard:0, Lumium Hand Guard
tconstruct:hand_guard:0, Invar Hand Guard
tconstruct:hand_guard:0, Nickel Hand Guard
tconstruct:hand_guard:0, Tin Hand Guard
tconstruct:hand_guard:0, Brass Hand Guard
tconstruct:hand_guard:0, Aluminum Hand Guard
tconstruct:hand_guard:0, Zinc Hand Guard
tconstruct:hand_guard:0, Refined Obsidian Hand Guard
tconstruct:hand_guard:0, Refined Glowstone Hand Guard
tconstruct:hand_guard:0, Osmium Hand Guard
tconstruct:hand_guard:0, Manasteel Hand Guard
tconstruct:hand_guard:0, Terrasteel Hand Guard
tconstruct:hand_guard:0, Elementium Hand Guard
tconstruct:hand_guard:0, Gaia Spirit Hand Guard
tconstruct:hand_guard:0, Yellorium Hand Guard
tconstruct:hand_guard:0, Cyanite Hand Guard
tconstruct:hand_guard:0, Blutonium Hand Guard
tconstruct:hand_guard:0, Ludicrite Hand Guard
tconstruct:hand_guard:0, Quartz Enriched Iron Hand Guard
tconstruct:hand_guard:0, Draconium Hand Guard
tconstruct:hand_guard:0, Wyvern Draconium Hand Guard
tconstruct:hand_guard:0, Awakened Draconium Hand Guard
tconstruct:hand_guard:0, Chaotic Draconium Hand Guard
tconstruct:hand_guard:0, Psimetal Hand Guard
tconstruct:hand_guard:0, Psigem Hand Guard
tconstruct:hand_guard:0, Ivory Psimetal Hand Guard
tconstruct:hand_guard:0, Ebony Psimetal Hand Guard
tconstruct:hand_guard:0, Dark Matter Hand Guard
tconstruct:hand_guard:0, Red Matter Hand Guard
tconstruct:hand_guard:0, Fluxed Electrum Hand Guard
tconstruct:hand_guard:0, Refined Iron Hand Guard
tconstruct:hand_guard:0, Tungsten Hand Guard
tconstruct:hand_guard:0, Titanium Hand Guard
tconstruct:hand_guard:0, Chrome Hand Guard
tconstruct:hand_guard:0, Advanced Alloy Hand Guard
tconstruct:hand_guard:0, Ruby Hand Guard
tconstruct:hand_guard:0, Sapphire Hand Guard
tconstruct:hand_guard:0, Peridot Hand Guard
tconstruct:hand_guard:0, Yellow Garnet Hand Guard
tconstruct:hand_guard:0, Red Garnet Hand Guard
tconstruct:hand_guard:0, Rubber Hand Guard
tconstruct:hand_guard:0, Certus Quartz Hand Guard
tconstruct:hand_guard:0, Fluix Crystal Hand Guard
tconstruct:hand_guard:0, Alumite Hand Guard
tconstruct:hand_guard:0, Osgloglas Hand Guard
tconstruct:hand_guard:0, Osmiridium Hand Guard
tconstruct:hand_guard:0, Lumium Hand Guard
tconstruct:hand_guard:0, Signalum Hand Guard
tconstruct:hand_guard:0, Platinum Hand Guard
tconstruct:hand_guard:0, Enderium Hand Guard
tconstruct:hand_guard:0, Black Quartz Hand Guard
tconstruct:hand_guard:0, Void Hand Guard
tconstruct:hand_guard:0, Enori Hand Guard
tconstruct:hand_guard:0, Palis Hand Guard
tconstruct:hand_guard:0, Restonia Hand Guard
tconstruct:hand_guard:0, Emeradic Hand Guard
tconstruct:hand_guard:0, Diamatine Hand Guard
tconstruct:hand_guard:0, Psimetal Hand Guard
tconstruct:hand_guard:0, Infinity Hand Guard
tconstruct:hand_guard:0, Desh Hand Guard
tconstruct:hand_guard:0, Certus Quartz Hand Guard
tconstruct:hand_guard:0, Fluix Crystal Hand Guard
tconstruct:hand_guard:0, Mica Hand Guard
tconstruct:hand_guard:0, Litherite Hand Guard
tconstruct:hand_guard:0, Erodium Hand Guard
tconstruct:hand_guard:0, Kyronite Hand Guard
tconstruct:hand_guard:0, Pladium Hand Guard
tconstruct:hand_guard:0, Ionite Hand Guard
tconstruct:hand_guard:0, Aethium Hand Guard
tconstruct:hand_guard:0, Thaumium Hand Guard
tconstruct:hand_guard:0, Starmetal Hand Guard
tconstruct:hand_guard:0, Insanium Hand Guard
tconstruct:hand_guard:0, Air Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Fire Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Water Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Earth Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Order Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Entropy Infused Thaumium Hand Guard
tconstruct:hand_guard:0, Crystalized Hand Guard
tconstruct:hand_guard:0, Mirion Hand Guard
tconstruct:hand_guard:0, Livingwood Hand Guard
tconstruct:hand_guard:0, Elementium Hand Guard
tconstruct:hand_guard:0, Bloodwood Hand Guard
tconstruct:hand_guard:0, Fusewood Hand Guard
tconstruct:hand_guard:0, Ghostwood Hand Guard
tconstruct:hand_guard:0, Darkwood Hand Guard
tconstruct:hand_guard:0, Wyvern Hand Guard
tconstruct:hand_guard:0, Awakened Hand Guard
tconstruct:hand_guard:0, Chaotic Hand Guard
tconstruct:hand_guard:0, Emerald Hand Guard
tconstruct:cross_guard:0, Electrical Cross Guard
tconstruct:cross_guard:0, Energetic Cross Guard
tconstruct:cross_guard:0, Vibrant Cross Guard
tconstruct:cross_guard:0, Red Cross Guard
tconstruct:cross_guard:0, Conductive Cross Guard
tconstruct:cross_guard:0, Pulsating Cross Guard
tconstruct:cross_guard:0, Dark Cross Guard
tconstruct:cross_guard:0, Souled Cross Guard
tconstruct:cross_guard:0, Cross Guard of the End
tconstruct:cross_guard:0, Fake-Iron Cross Guard
tconstruct:cross_guard:0, Steeleaf Cross Guard
tconstruct:cross_guard:0, Fiery Cross Guard
tconstruct:cross_guard:0, Knightly Cross Guard
tconstruct:cross_guard:0, Wooden Cross Guard
tconstruct:cross_guard:0, Stone Cross Guard
tconstruct:cross_guard:0, Flint Cross Guard
tconstruct:cross_guard:0, Cactus Cross Guard
tconstruct:cross_guard:0, Bone Cross Guard
tconstruct:cross_guard:0, Obsidian Cross Guard
tconstruct:cross_guard:0, Prismarine Cross Guard
tconstruct:cross_guard:0, End Cross Guard
tconstruct:cross_guard:0, Paper Cross Guard
tconstruct:cross_guard:0, Sponge Cross Guard
tconstruct:cross_guard:0, Firewood Cross Guard
tconstruct:cross_guard:0, Iron Cross Guard
tconstruct:cross_guard:0, Pig Iron Cross Guard
tconstruct:cross_guard:0, Knightslime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Magma Slime Cross Guard
tconstruct:cross_guard:0, Netherrack Cross Guard
tconstruct:cross_guard:0, Cobalt Cross Guard
tconstruct:cross_guard:0, Ardite Cross Guard
tconstruct:cross_guard:0, Manyullyn Cross Guard
tconstruct:cross_guard:0, Copper Cross Guard
tconstruct:cross_guard:0, Bronze Cross Guard
tconstruct:cross_guard:0, Lead Cross Guard
tconstruct:cross_guard:0, Silver Cross Guard
tconstruct:cross_guard:0, Electrum Cross Guard
tconstruct:cross_guard:0, Steel Cross Guard
tconstruct:cross_guard:0, Magical Wooden Cross Guard
tconstruct:cross_guard:0, Evil Infused Cross Guard
tconstruct:cross_guard:0, Enchanted Cross Guard
tconstruct:cross_guard:0, Demonic Cross Guard
tconstruct:cross_guard:0, Blood Infused Wooden Cross Guard
tconstruct:cross_guard:0, Blood Infused Iron Cross Guard
tconstruct:cross_guard:0, Treated Wood Cross Guard
tconstruct:cross_guard:0, Constantan Cross Guard
tconstruct:cross_guard:0, Prosperity Shard Cross Guard
tconstruct:cross_guard:0, Soulium Cross Guard
tconstruct:cross_guard:0, Base Essence Cross Guard
tconstruct:cross_guard:0, Inferium Cross Guard
tconstruct:cross_guard:0, Prudentium Cross Guard
tconstruct:cross_guard:0, Intermedium Cross Guard
tconstruct:cross_guard:0, Superium Cross Guard
tconstruct:cross_guard:0, Supremium Cross Guard
tconstruct:cross_guard:0, Boron Cross Guard
tconstruct:cross_guard:0, Tough Alloy Cross Guard
tconstruct:cross_guard:0, Hard Carbon Cross Guard
tconstruct:cross_guard:0, Boron Nitride Cross Guard
tconstruct:cross_guard:0, Thorium Cross Guard
tconstruct:cross_guard:0, Uranium Cross Guard
tconstruct:cross_guard:0, Magnesium Cross Guard
tconstruct:cross_guard:0, Chocolate Cross Guard
tconstruct:cross_guard:0, Plastic Cross Guard
tconstruct:cross_guard:0, Pink Slime Cross Guard
tconstruct:cross_guard:0, Reinforced Pink Slime Cross Guard
tconstruct:cross_guard:0, Enderium Cross Guard
tconstruct:cross_guard:0, Platinum Cross Guard
tconstruct:cross_guard:0, Iridium Cross Guard
tconstruct:cross_guard:0, Mithril Cross Guard
tconstruct:cross_guard:0, Signalum Cross Guard
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Invar Cross Guard
tconstruct:cross_guard:0, Nickel Cross Guard
tconstruct:cross_guard:0, Tin Cross Guard
tconstruct:cross_guard:0, Brass Cross Guard
tconstruct:cross_guard:0, Aluminum Cross Guard
tconstruct:cross_guard:0, Zinc Cross Guard
tconstruct:cross_guard:0, Refined Obsidian Cross Guard
tconstruct:cross_guard:0, Refined Glowstone Cross Guard
tconstruct:cross_guard:0, Osmium Cross Guard
tconstruct:cross_guard:0, Manasteel Cross Guard
tconstruct:cross_guard:0, Terrasteel Cross Guard
tconstruct:cross_guard:0, Elementium Cross Guard
tconstruct:cross_guard:0, Gaia Spirit Cross Guard
tconstruct:cross_guard:0, Yellorium Cross Guard
tconstruct:cross_guard:0, Cyanite Cross Guard
tconstruct:cross_guard:0, Blutonium Cross Guard
tconstruct:cross_guard:0, Ludicrite Cross Guard
tconstruct:cross_guard:0, Quartz Enriched Iron Cross Guard
tconstruct:cross_guard:0, Draconium Cross Guard
tconstruct:cross_guard:0, Wyvern Draconium Cross Guard
tconstruct:cross_guard:0, Awakened Draconium Cross Guard
tconstruct:cross_guard:0, Chaotic Draconium Cross Guard
tconstruct:cross_guard:0, Psimetal Cross Guard
tconstruct:cross_guard:0, Psigem Cross Guard
tconstruct:cross_guard:0, Ivory Psimetal Cross Guard
tconstruct:cross_guard:0, Ebony Psimetal Cross Guard
tconstruct:cross_guard:0, Dark Matter Cross Guard
tconstruct:cross_guard:0, Red Matter Cross Guard
tconstruct:cross_guard:0, Fluxed Electrum Cross Guard
tconstruct:cross_guard:0, Refined Iron Cross Guard
tconstruct:cross_guard:0, Tungsten Cross Guard
tconstruct:cross_guard:0, Titanium Cross Guard
tconstruct:cross_guard:0, Chrome Cross Guard
tconstruct:cross_guard:0, Advanced Alloy Cross Guard
tconstruct:cross_guard:0, Ruby Cross Guard
tconstruct:cross_guard:0, Sapphire Cross Guard
tconstruct:cross_guard:0, Peridot Cross Guard
tconstruct:cross_guard:0, Yellow Garnet Cross Guard
tconstruct:cross_guard:0, Red Garnet Cross Guard
tconstruct:cross_guard:0, Rubber Cross Guard
tconstruct:cross_guard:0, Certus Quartz Cross Guard
tconstruct:cross_guard:0, Fluix Crystal Cross Guard
tconstruct:cross_guard:0, Alumite Cross Guard
tconstruct:cross_guard:0, Osgloglas Cross Guard
tconstruct:cross_guard:0, Osmiridium Cross Guard
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Signalum Cross Guard
tconstruct:cross_guard:0, Platinum Cross Guard
tconstruct:cross_guard:0, Enderium Cross Guard
tconstruct:cross_guard:0, Black Quartz Cross Guard
tconstruct:cross_guard:0, Void Cross Guard
tconstruct:cross_guard:0, Enori Cross Guard
tconstruct:cross_guard:0, Palis Cross Guard
tconstruct:cross_guard:0, Restonia Cross Guard
tconstruct:cross_guard:0, Emeradic Cross Guard
tconstruct:cross_guard:0, Diamatine Cross Guard
tconstruct:cross_guard:0, Psimetal Cross Guard
tconstruct:cross_guard:0, Infinity Cross Guard
tconstruct:cross_guard:0, Desh Cross Guard
tconstruct:cross_guard:0, Certus Quartz Cross Guard
tconstruct:cross_guard:0, Fluix Crystal Cross Guard
tconstruct:cross_guard:0, Mica Cross Guard
tconstruct:cross_guard:0, Litherite Cross Guard
tconstruct:cross_guard:0, Erodium Cross Guard
tconstruct:cross_guard:0, Kyronite Cross Guard
tconstruct:cross_guard:0, Pladium Cross Guard
tconstruct:cross_guard:0, Ionite Cross Guard
tconstruct:cross_guard:0, Aethium Cross Guard
tconstruct:cross_guard:0, Thaumium Cross Guard
tconstruct:cross_guard:0, Starmetal Cross Guard
tconstruct:cross_guard:0, Insanium Cross Guard
tconstruct:cross_guard:0, Air Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Fire Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Water Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Earth Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Order Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Entropy Infused Thaumium Cross Guard
tconstruct:cross_guard:0, Crystalized Cross Guard
tconstruct:cross_guard:0, Mirion Cross Guard
tconstruct:cross_guard:0, Livingwood Cross Guard
tconstruct:cross_guard:0, Elementium Cross Guard
tconstruct:cross_guard:0, Bloodwood Cross Guard
tconstruct:cross_guard:0, Fusewood Cross Guard
tconstruct:cross_guard:0, Ghostwood Cross Guard
tconstruct:cross_guard:0, Darkwood Cross Guard
tconstruct:cross_guard:0, Wyvern Cross Guard
tconstruct:cross_guard:0, Awakened Cross Guard
tconstruct:cross_guard:0, Chaotic Cross Guard
tconstruct:cross_guard:0, Emerald Cross Guard
tconstruct:large_plate:0, Electrical Large Plate
tconstruct:large_plate:0, Energetic Large Plate
tconstruct:large_plate:0, Vibrant Large Plate
tconstruct:large_plate:0, Red Large Plate
tconstruct:large_plate:0, Conductive Large Plate
tconstruct:large_plate:0, Pulsating Large Plate
tconstruct:large_plate:0, Dark Large Plate
tconstruct:large_plate:0, Souled Large Plate
